Unnamed: 0,Crop,N,P,K,pH,rainfall,temperature
34915,pineapple,160,40,120,6.48,2817.86,27.90909091
65387,wheat,60,30,30,6.5,122.42,18.58
24445,rice,80,40,40,5.4,182.5,29.2
85313,barley,70,40,45,5.58,169.82,14.6
79243,moong,20,40,20,5.36,98.98,34.92333333
55462,onion,120,60,65,5.82,689.88,29.03727273
43535,sweetpotato,90,20,120,5.1,1111.68,28.64818182
82196,rice,80,40,40,5.5,607.48,26.36666667
2104,maize,80,40,20,5.58,1011.49,30.43
9420,banana,100,75,50,6.44,884.5,27.65454545
98323,moong,20,40,20,5.44,98.94,25.574
41035,moong,20,40,20,5.42,840.46,33.58333333
8700,horsegram,20,60,20,5.92,167.38,23.56
21004,rapeseed,50,40,20,5.02,73.47,23.562
92728,horsegram,20,60,20,6.12,152.54,22.28
50923,jowar,80,40,40,5.44,199.2125,21.3
89577,ragi,50,40,20,5.44,207.55,26.43333333
17840,rice,80,40,40,5.5,654.34,29.26666667
77389,rapeseed,50,40,20,5.16,75.32,22.676
30939,maize,80,40,20,5.66,75.32,22.676
55394,onion,120,60,65,5.82,689.88,29.03727273
89380,maize,80,40,20,5.6,607.48,26.36666667
25174,sweetpotato,90,20,120,5.12,2169.32,23.73636364
75149,ragi,50,40,20,5.52,1145.22,28.5
96093,garlic,50,10,60,5.64,1111.68,28.64818182
57393,maize,80,40,20,5.64,98.98,34.92333333
12036,maize,80,40,20,5.46,98.98,34.92333333
928,onion,120,60,65,5.92,1026.64,29.18636364
42934,maize,80,40,20,5.38,199.2125,21.3
20763,cotton,120,40,20,5.44,1011.49,30.43
8638,rice,80,40,40,5.68,113.7,30.26666667
2174,wheat,60,30,30,6.12,70.11,25.6
13370,cotton,120,40,20,5.36,1246.715,22.6
1718,horsegram,20,60,20,6.08,199.2125,21.3
15741,rapeseed,50,40,20,5.16,19.38,22.766
7077,maize,80,40,20,5.34,199.2125,21.3
69999,maize,80,40,20,5.44,579.75,34.01
81901,potato,180,60,90,4.82,1111.68,28.64818182
54069,jowar,80,40,40,5.4,510.05,33.37333333
49026,rice,80,40,40,5.6,1712.66,11.2
70946,blackpepper,100,60,50,4.96,2169.32,23.73636364
75658,rice,80,40,40,5.66,411.52,34.73
72520,barley,70,40,45,5.62,41.3,21.704
54405,maize,80,40,20,5.5,297.66,29.56666667
86574,moong,20,40,20,5.38,98.98,34.92333333
17091,cotton,120,40,20,5.42,579.75,34.01
53133,coriander,10,20,20,6.6,1426.3,26.73636364
29182,potato,180,60,90,5.1,1426.3,26.73636364
73443,rice,80,40,40,5.36,157.31,25.83333333
20775,onion,120,60,65,5.82,1111.68,28.64818182
49883,potato,180,60,90,5.0,1026.64,29.18636364
10723,onion,120,60,65,5.82,689.88,29.03727273
90449,rice,80,40,40,5.54,510.05,33.37333333
80782,moong,20,40,20,5.48,199.2125,21.3
69054,moong,20,40,20,5.4,98.94,25.574
12650,onion,120,60,65,6.08,421.14,28.50727273
94358,sweetpotato,90,20,120,5.14,1299.26,26.51818182
81834,jowar,80,40,40,5.64,1011.49,30.43
64058,jute,80,40,40,5.66,840.46,33.58333333
17691,rice,80,40,40,5.62,152.54,22.28
2280,maize,80,40,20,5.52,607.48,26.36666667
2787,ragi,50,40,20,5.36,1145.22,28.5
85930,maize,80,40,20,5.48,1712.66,11.2
89145,wheat,60,30,30,6.9,70.11,25.6
13799,coriander,10,20,20,6.32,1111.68,28.64818182
66426,wheat,60,30,30,6.4,73.47,23.562
11250,horsegram,20,60,20,5.84,288.3,25.46
67652,moong,20,40,20,5.56,167.38,23.56
67018,sunflower,50,60,30,5.6,70.11,25.6
10530,maize,80,40,20,5.58,34.81,34.66666667
29634,rice,80,40,40,5.64,510.05,33.37333333
97753,potato,180,60,90,4.94,556.2,28.54545455
57455,barley,70,40,45,5.62,87.2,23.106
17337,wheat,60,30,30,6.5,75.32,22.676
63694,sweetpotato,90,20,120,5.0,2169.32,23.73636364
79333,barley,70,40,45,5.44,87.2,23.106
89870,maize,80,40,20,5.64,1145.22,28.5
75032,rice,80,40,40,5.42,235.4251,26.64666667
19527,banana,100,75,50,6.32,810.26,29.95636364
4151,wheat,60,30,30,6.11,75.32,22.676
8257,wheat,60,30,30,6.3,70.598,18.92
35876,rapeseed,50,40,20,4.88,73.47,23.562
58189,barley,70,40,45,5.38,240.1,10.38
54035,soyabean,20,60,20,5.36,510.05,33.37333333
50180,jowar,80,40,40,5.38,1151.02,28.03333333
4103,maize,80,40,20,5.38,579.75,34.01
573,rice,80,40,40,5.32,497.88,25.03333333
83080,rice,80,40,40,5.48,411.52,34.73
13768,jowar,80,40,40,5.44,73.47,23.562
46019,moong,20,40,20,5.54,510.05,33.37333333
38781,rice,80,40,40,5.5,579.75,34.01
50404,potato,180,60,90,5.06,810.26,29.95636364
49006,rice,80,40,40,5.52,1712.66,11.2
48999,maize,80,40,20,5.6,1712.66,11.2
28441,jowar,80,40,40,5.42,607.48,26.36666667
28945,moong,20,40,20,5.34,1145.22,28.5
96514,rice,80,40,40,5.6,1011.49,30.43
77902,rice,80,40,40,5.64,182.5,29.2
14317,wheat,60,30,30,6.5,70.11,25.6
27466,horsegram,20,60,20,6.1,199.2125,21.3
43936,cotton,120,40,20,5.66,1011.49,30.43
57969,rapeseed,50,40,20,5.06,15.34,27.276
30598,wheat,60,30,30,6.6,75.32,22.676
36048,rice,80,40,40,5.44,37.09,27.96666667
24788,maize,80,40,20,5.66,654.34,29.26666667
51685,onion,120,60,65,6.1,1111.68,28.64818182
14967,jute,80,40,40,5.56,1145.22,28.5
35796,banana,100,75,50,6.34,1111.68,28.64818182
78383,maize,80,40,20,5.34,654.34,29.26666667
93262,blackpepper,100,60,50,5.08,2169.32,23.73636364
31464,papaya,50,50,50,6.16,1037.32,28.08181818
97099,rice,80,40,40,5.52,207.55,26.43333333
81824,soyabean,20,60,20,5.48,1011.49,30.43
28839,rapeseed,50,40,20,4.9,70.598,18.92
60266,cotton,120,40,20,5.46,423.745,22.07
88871,barley,70,40,45,5.32,1111.68,28.64818182
40740,rice,80,40,40,5.68,1543.76,27.33333333
64830,banana,100,75,50,6.68,810.26,29.95636364
80898,wheat,60,30,30,6.1,199.2125,21.3
13108,rice,80,40,40,5.56,199.2125,21.3
49928,barley,70,40,45,5.56,87.2,23.106
96693,maize,80,40,20,5.32,70.11,25.6
63664,turmeric,25,60,100,4.84,2169.32,23.73636364
57370,maize,80,40,20,5.68,840.46,33.58333333
50327,potato,180,60,90,4.9,810.26,29.95636364
47735,maize,80,40,20,5.48,34.81,34.66666667
96164,jowar,80,40,40,5.4,1011.49,30.43
78742,blackpepper,100,60,50,5.14,2169.32,23.73636364
19554,cotton,120,40,20,5.42,790.98,30.61666667
48221,maize,80,40,20,5.52,34.81,34.66666667
71072,rice,80,40,40,5.6,497.88,25.03333333
15347,jowar,80,40,40,5.4,1145.22,28.5
33207,banana,100,75,50,6.46,1299.26,26.51818182
33507,onion,120,60,65,6.1,421.14,28.50727273
83760,moong,20,40,20,5.44,884.5,27.65454545
16393,rice,80,40,40,5.4,297.66,29.56666667
73783,rice,80,40,40,5.5,1997.12,27.0
28056,banana,100,75,50,6.44,1111.68,28.64818182
88651,jowar,80,40,40,5.34,73.47,23.562
47811,rice,80,40,40,5.52,579.75,34.01
78496,potato,180,60,90,5.02,2569.52,4.9
55997,rice,80,40,40,5.68,1166.94,28.33333333
60246,banana,100,75,50,6.56,1050.245,18.77818182
55524,rice,80,40,40,5.4,579.75,34.01
36216,pineapple,160,40,120,6.52,1350.025,26.01818182
38354,brinjal,80,15,40,6.64,942.8,28.99454545
92343,soyabean,20,60,20,5.44,1110.78,25.66666667
63334,jowar,80,40,40,5.48,288.3,25.46
33836,wheat,60,30,30,6.9,293.36,14.7
46036,soyabean,20,60,20,5.54,510.05,33.37333333
114,moong,20,40,20,5.68,288.3,25.46
67578,moong,20,40,20,5.34,207.55,26.43333333
40169,mango,20,20,30,4.84,1037.32,28.08181818
16301,cardamom,75,75,150,5.08,884.5,27.65454545
48553,potato,180,60,90,5.04,1501.98,25.81818182
1570,horsegram,20,60,20,5.84,1246.715,22.6
44288,jowar,80,40,40,5.62,73.47,23.562
833,jowar,80,40,40,5.38,840.46,33.58333333
66949,jute,80,40,40,5.32,1011.49,30.43
53200,garlic,50,10,60,5.56,1426.3,26.73636364
71514,garlic,50,10,60,5.52,1026.64,29.18636364
54731,moong,20,40,20,5.5,770.44,28.68
47051,sunflower,50,60,30,5.36,297.66,29.56666667
70493,rice,80,40,40,5.46,1166.94,28.33333333
54179,onion,120,60,65,6.08,884.5,27.65454545
12622,moong,20,40,20,5.56,331.88,35.34666667
5998,maize,80,40,20,5.58,98.98,34.92333333
82739,maize,80,40,20,5.52,1145.22,28.5
2180,rice,80,40,40,5.42,607.48,26.36666667
87252,onion,120,60,65,5.92,15.34,27.276
2483,maize,80,40,20,5.48,235.4251,26.64666667
53307,rapeseed,50,40,20,4.86,167.38,23.56
24402,potato,180,60,90,4.86,1110.78,25.66666667
89680,wheat,60,30,30,7.0,113.7,30.26666667
81968,onion,120,60,65,5.98,1111.68,28.64818182
88633,sweetpotato,90,20,120,4.98,1111.68,28.64818182
46424,sunflower,50,60,30,5.34,297.66,29.56666667
55725,wheat,60,30,30,6.1,169.82,14.6
68077,rice,80,40,40,5.64,411.52,34.73
56507,maize,80,40,20,5.5,1543.76,27.33333333
96715,jowar,80,40,40,5.58,607.48,26.36666667
23008,banana,100,75,50,6.44,884.5,27.65454545
13282,maize,80,40,20,5.58,1246.715,22.6
68243,moong,20,40,20,5.44,510.05,33.37333333
67481,maize,80,40,20,5.5,235.4251,26.64666667
20258,coriander,10,20,20,6.34,1603.2375,22.89090909
5548,jowar,80,40,40,5.48,840.46,33.58333333
28501,wheat,60,30,30,6.6,70.11,25.6
49317,sweetpotato,90,20,120,5.1,2169.32,23.73636364
59897,onion,120,60,65,6.18,1111.68,28.64818182
57171,maize,80,40,20,5.6,98.98,34.92333333
25133,cotton,120,40,20,5.66,1543.76,27.33333333
97817,maize,80,40,20,5.68,510.05,33.37333333
69848,onion,120,60,65,5.88,75.32,22.676
88941,soyabean,20,60,20,5.52,1111.68,28.64818182
89074,sweetpotato,90,20,120,5.06,1111.68,28.64818182
80299,horsegram,20,60,20,6.14,664.94,22.03333333
47741,rice,80,40,40,5.36,579.75,34.01
99692,horsegram,20,60,20,6.0,1166.94,28.33333333
22004,cotton,120,40,20,5.36,1145.22,28.5
84012,maize,80,40,20,5.32,770.44,28.68
33214,horsegram,20,60,20,6.08,1151.02,28.03333333
75050,rice,80,40,40,5.38,235.4251,26.64666667
16222,onion,120,60,65,6.12,884.5,27.65454545
46520,ladyfinger,80,10,40,6.56,884.5,27.65454545
47099,jowar,80,40,40,5.5,770.44,28.68
92220,onion,120,60,65,6.1,75.32,22.676
78808,blackgram,40,60,20,5.18,127.68,20.8
36096,moong,20,40,20,5.66,607.48,26.36666667
23433,maize,80,40,20,5.56,98.94,25.574
76315,jowar,80,40,40,5.42,884.5,27.65454545
84706,rapeseed,50,40,20,5.06,75.32,22.676
14406,wheat,60,30,30,6.11,70.11,25.6
48427,rice,80,40,40,5.56,152.54,22.28
40330,cotton,120,40,20,5.5,654.34,29.26666667
95546,rice,80,40,40,5.38,157.31,25.83333333
45514,maize,80,40,20,5.6,1145.22,28.5
73385,wheat,60,30,30,6.9,199.2125,21.3
70865,sweetpotato,90,20,120,5.18,2169.32,23.73636364
39822,rice,80,40,40,5.56,152.54,22.28
61764,sweetpotato,90,20,120,4.98,884.5,27.65454545
5716,barley,70,40,45,5.42,87.2,23.106
10538,rice,80,40,40,5.38,579.75,34.01
10849,soyabean,20,60,20,5.48,1166.94,28.33333333
71194,rice,80,40,40,5.38,127.68,20.8
79004,maize,80,40,20,5.46,87.2,23.106
34249,turmeric,25,60,100,4.96,1603.2375,22.89090909
40211,moong,20,40,20,5.38,654.34,29.26666667
68127,soyabean,20,60,20,5.46,510.05,33.37333333
93520,rice,80,40,40,5.68,497.88,25.03333333
43515,potato,180,60,90,4.84,1111.68,28.64818182
94288,rapeseed,50,40,20,4.88,94.02,22.38
56728,onion,120,60,65,6.02,2169.32,23.73636364
65295,onion,120,60,65,5.96,122.42,18.58
2029,soyabean,20,60,20,5.46,1011.49,30.43
27851,rapeseed,50,40,20,5.12,73.47,23.562
89739,rice,80,40,40,5.32,167.38,23.56
25782,maize,80,40,20,5.5,98.98,34.92333333
65186,maize,80,40,20,5.36,664.94,22.03333333
66043,horsegram,20,60,20,5.82,1246.715,22.6
25415,potato,180,60,90,4.94,1026.64,29.18636364
96780,soyabean,20,60,20,5.38,607.48,26.36666667
87526,onion,120,60,65,6.1,199.2125,21.3
28951,wheat,60,30,30,6.4,167.38,23.56
80912,maize,80,40,20,5.64,1246.715,22.6
41761,garlic,50,10,60,5.36,1299.26,26.51818182
42650,horsegram,20,60,20,5.82,1246.715,22.6
64728,rapeseed,50,40,20,5.14,94.02,22.38
14087,wheat,60,30,30,6.9,73.47,23.562
47144,orange,20,10,10,3.88,942.8,28.99454545
87476,potato,180,60,90,4.84,421.14,28.50727273
73256,ragi,50,40,20,5.54,199.2125,21.3
42260,wheat,60,30,30,6.6,240.1,10.38
33962,jowar,80,40,40,5.56,157.31,25.83333333
74358,potato,180,60,90,5.16,1111.68,28.64818182
29395,coriander,10,20,20,6.68,556.2,28.54545455
17339,rice,80,40,40,5.42,34.81,34.66666667
65409,ragi,50,40,20,5.64,976.06,25.66666667
19040,sunflower,50,60,30,5.46,840.46,33.58333333
98804,barley,70,40,45,5.48,75.32,22.676
58346,rapeseed,50,40,20,5.04,122.42,18.58
87075,garlic,50,10,60,5.44,1299.26,26.51818182
8665,moong,20,40,20,5.36,113.7,30.26666667
48453,moong,20,40,20,5.52,182.5,29.2
53488,sweetpotato,90,20,120,5.12,1426.3,26.73636364
34944,cardamom,75,75,150,4.96,2817.86,27.90909091
40268,horsegram,20,60,20,6.06,654.34,29.26666667
94773,maize,80,40,20,5.54,664.94,22.03333333
57859,cotton,120,40,20,5.66,790.98,30.61666667
72057,moong,20,40,20,5.4,1151.02,28.03333333
97158,horsegram,20,60,20,6.08,207.55,26.43333333
40858,horsegram,20,60,20,5.98,840.46,33.58333333
87711,ragi,50,40,20,5.4,1246.715,22.6
98524,onion,120,60,65,5.96,75.32,22.676
98117,horsegram,20,60,20,5.98,297.66,29.56666667
75972,garlic,50,10,60,5.48,556.2,28.54545455
23158,potato,180,60,90,5.1,884.5,27.65454545
28818,potato,180,60,90,5.08,700.241,22.19090909
23529,wheat,60,30,30,7.0,75.32,22.676
19260,banana,100,75,50,6.44,1299.26,26.51818182
21456,moong,20,40,20,5.42,607.48,26.36666667
37580,bottlegourd,100,50,50,6.42,884.5,27.65454545
67662,maize,80,40,20,5.48,113.7,30.26666667
62608,wheat,60,30,30,6.7,75.32,22.676
50275,rice,80,40,40,5.6,1151.02,28.03333333
20277,jowar,80,40,40,5.48,157.31,25.83333333
78952,banana,100,75,50,6.44,2169.32,23.73636364
2495,rice,80,40,40,5.52,742.0124,24.59818182
35067,rapeseed,50,40,20,4.94,73.47,23.562
24385,garlic,50,10,60,5.4,1411.78,19.94545455
63330,onion,120,60,65,5.94,654.34,29.26666667
46160,maize,80,40,20,5.5,510.05,33.37333333
75917,rapeseed,50,40,20,5.04,19.38,22.766
270,rice,80,40,40,5.52,1543.76,27.33333333
18060,potato,180,60,90,4.88,2569.52,4.9
92129,moong,20,40,20,5.62,34.81,34.66666667
58912,horsegram,20,60,20,6.0,1246.715,22.6
91371,maize,80,40,20,5.58,34.81,34.66666667
48584,potato,180,60,90,5.18,1501.98,25.81818182
88306,blackpepper,100,60,50,4.82,2817.86,27.90909091
72566,maize,80,40,20,5.5,664.94,22.03333333
44063,potato,180,60,90,5.12,1111.68,28.64818182
58598,cotton,120,40,20,5.32,1603.2375,22.89090909
95640,onion,120,60,65,6.0,157.31,25.83333333
1413,moong,20,40,20,5.52,790.98,30.61666667
96368,rapeseed,50,40,20,4.88,73.47,23.562
59623,rice,80,40,40,5.6,1011.49,30.43
64371,jute,80,40,40,5.4,840.46,33.58333333
57914,rapeseed,50,40,20,5.06,15.34,27.276
75146,wheat,60,30,30,6.8,70.598,18.92
96667,wheat,60,30,30,7.0,73.47,23.562
56192,rice,80,40,40,5.4,288.3,25.46
10034,wheat,60,30,30,6.1,75.32,22.676
80188,cotton,120,40,20,5.32,331.88,35.34666667
58316,rapeseed,50,40,20,5.1,516.68,27.86666667
6729,onion,120,60,65,6.08,199.2125,21.3
75059,turmeric,25,60,100,5.0,207.55,26.43333333
57791,ragi,50,40,20,5.46,2879.86,27.31666667
52379,rice,80,40,40,5.46,607.48,26.36666667
71115,maize,80,40,20,5.52,1543.76,27.33333333
82531,sunflower,50,60,30,5.52,207.55,26.43333333
26329,turmeric,25,60,100,5.1,1299.26,26.51818182
6329,sweetpotato,90,20,120,5.16,421.14,28.50727273
62171,potato,180,60,90,5.16,75.32,22.676
11761,jowar,80,40,40,5.42,840.46,33.58333333
69945,sweetpotato,90,20,120,4.94,579.75,34.01
93023,cotton,120,40,20,5.68,654.34,29.26666667
15613,jowar,80,40,40,5.66,510.05,33.37333333
41956,ragi,50,40,20,5.46,790.98,30.61666667
68905,sweetpotato,90,20,120,5.18,884.5,27.65454545
32684,moong,20,40,20,5.62,98.98,34.92333333
30918,maize,80,40,20,5.66,75.32,22.676
57034,rice,80,40,40,5.6,87.2,23.106
46858,potato,180,60,90,4.96,884.5,27.65454545
62449,rice,80,40,40,5.36,579.75,34.01
54762,moong,20,40,20,5.32,1220.22,27.26666667
93373,turmeric,25,60,100,5.02,2169.32,23.73636364
9591,onion,120,60,65,6.18,884.5,27.65454545
52789,rapeseed,50,40,20,4.9,56.236,15.852
22520,soyabean,20,60,20,5.66,510.05,33.37333333
16160,banana,100,75,50,6.48,884.5,27.65454545
24251,rapeseed,50,40,20,5.16,75.32,22.676
64851,garlic,50,10,60,5.46,810.26,29.95636364
81011,horsegram,20,60,20,5.96,1246.715,22.6
91455,barley,70,40,45,5.32,75.32,22.676
69760,onion,120,60,65,6.08,75.32,22.676
93183,cotton,120,40,20,5.34,1543.76,27.33333333
99654,rapeseed,50,40,20,4.88,152.54,22.28
13130,soyabean,20,60,20,5.5,1246.715,22.6
53192,jowar,80,40,40,5.48,1145.22,28.5
94759,rice,80,40,40,5.36,331.88,35.34666667
91100,cotton,120,40,20,5.68,770.44,28.68
28710,soyabean,20,60,20,5.42,423.745,22.07
92526,maize,80,40,20,5.42,1166.94,28.33333333
66521,cotton,120,40,20,5.64,1011.49,30.43
78262,moong,20,40,20,5.68,288.3,25.46
30095,moong,20,40,20,5.42,98.94,25.574
31612,onion,120,60,65,5.88,288.3,25.46
39561,potato,180,60,90,5.06,169.82,14.6
52112,coriander,10,20,20,6.56,1111.68,28.64818182
61205,rice,80,40,40,5.34,510.05,33.37333333
14170,onion,120,60,65,6.1,1111.68,28.64818182
13287,horsegram,20,60,20,5.94,199.2125,21.3
4779,rice,80,40,40,5.68,182.5,29.2
11604,potato,180,60,90,4.94,2169.32,23.73636364
59800,potato,180,60,90,4.84,1111.68,28.64818182
56671,turmeric,25,60,100,4.98,2169.32,23.73636364
26985,jowar,80,40,40,5.54,157.31,25.83333333
96419,jowar,80,40,40,5.38,1011.49,30.43
60193,potato,180,60,90,5.18,1350.025,26.01818182
87361,potato,180,60,90,4.98,810.26,29.95636364
54349,maize,80,40,20,5.48,297.66,29.56666667
75736,rapeseed,50,40,20,5.18,19.38,22.766
46310,wheat,60,30,30,6.6,140.52,12.5
70885,rice,80,40,40,5.34,127.68,20.8
32665,moong,20,40,20,5.44,98.98,34.92333333
60682,potato,180,60,90,5.16,167.38,23.56
92451,potato,180,60,90,4.98,169.82,14.6
78251,horsegram,20,60,20,6.16,654.34,29.26666667
47384,moong,20,40,20,5.58,34.81,34.66666667
39105,rapeseed,50,40,20,5.06,75.32,22.676
49186,rice,80,40,40,5.54,127.68,20.8
93261,banana,100,75,50,6.52,2169.32,23.73636364
31868,turmeric,25,60,100,4.94,2569.52,4.9
13721,soyabean,20,60,20,5.46,1011.49,30.43
1728,turmeric,25,60,100,5.12,1603.2375,22.89090909
57495,horsegram,20,60,20,6.06,1151.02,28.03333333
70848,sweetpotato,90,20,120,5.04,2169.32,23.73636364
17609,moong,20,40,20,5.34,182.5,29.2
88857,coriander,10,20,20,6.52,1111.68,28.64818182
9979,sunflower,50,60,30,5.48,75.32,22.676
68699,potato,180,60,90,5.14,884.5,27.65454545
7777,jowar,80,40,40,5.64,607.48,26.36666667
43170,soyabean,20,60,20,5.68,1246.715,22.6
66475,banana,100,75,50,6.54,1111.68,28.64818182
67514,cardamom,75,75,150,5.04,207.55,26.43333333
77544,potato,180,60,90,5.14,75.32,22.676
9945,moong,20,40,20,5.52,579.75,34.01
45851,barley,70,40,45,5.5,66.52,20.312
2514,rice,80,40,40,5.44,70.598,18.92
52559,soyabean,20,60,20,5.56,70.11,25.6
35839,ladyfinger,80,10,40,6.5,1111.68,28.64818182
24933,onion,120,60,65,5.86,288.3,25.46
788,sunflower,50,60,30,5.58,87.2,23.106
47626,barley,70,40,45,5.32,75.32,22.676
98905,potato,180,60,90,5.0,75.32,22.676
36754,moong,20,40,20,5.32,1145.22,28.5
93120,wheat,60,30,30,6.7,241.78,1.18
23498,maize,80,40,20,5.48,1220.22,27.26666667
72700,moong,20,40,20,5.6,516.68,27.86666667
20591,sweetpotato,90,20,120,5.18,1603.2375,22.89090909
17549,jute,80,40,40,5.36,1166.94,28.33333333
23540,rapeseed,50,40,20,5.12,75.32,22.676
89396,cotton,120,40,20,5.54,607.48,26.36666667
83970,coriander,10,20,20,6.62,942.8,28.99454545
70109,jowar,80,40,40,5.44,579.75,34.01
92406,ragi,50,40,20,5.36,1110.78,25.66666667
95193,jowar,80,40,40,5.4,199.2125,21.3
62412,garlic,50,10,60,5.62,689.88,29.03727273
10443,moong,20,40,20,5.32,579.75,34.01
54580,moong,20,40,20,5.6,770.44,28.68
26116,maize,80,40,20,5.36,1151.02,28.03333333
70755,maize,80,40,20,5.48,1712.66,11.2
20262,cotton,120,40,20,5.66,1246.715,22.6
30725,jowar,80,40,40,5.34,579.75,34.01
35661,papaya,50,50,50,5.98,1111.68,28.64818182
38535,mango,20,20,30,5.18,942.8,28.99454545
69973,barley,70,40,45,5.66,75.32,22.676
58355,maize,80,40,20,5.38,976.06,25.66666667
54500,banana,100,75,50,6.32,884.5,27.65454545
17715,soyabean,20,60,20,5.54,1166.94,28.33333333
78828,rice,80,40,40,5.52,497.88,25.03333333
37037,wheat,60,30,30,7.0,66.52,20.312
77058,maize,80,40,20,5.32,34.81,34.66666667
94241,rice,80,40,40,5.64,1151.02,28.03333333
42208,potato,180,60,90,5.04,421.14,28.50727273
86967,soyabean,20,60,20,5.68,1151.02,28.03333333
54180,potato,180,60,90,4.88,884.5,27.65454545
51865,rice,80,40,40,5.64,1011.49,30.43
73833,turmeric,25,60,100,5.16,2817.86,27.90909091
24246,rice,80,40,40,5.46,579.75,34.01
80548,soyabean,20,60,20,5.52,1246.715,22.6
48132,maize,80,40,20,5.44,579.75,34.01
1430,ragi,50,40,20,5.54,810.26,29.95636364
42061,maize,80,40,20,5.38,331.88,35.34666667
94097,moong,20,40,20,5.46,94.02,22.38
44323,jowar,80,40,40,5.62,1011.49,30.43
71794,moong,20,40,20,5.52,98.98,34.92333333
89574,wheat,60,30,30,6.7,70.598,18.92
11425,sweetpotato,90,20,120,4.92,2169.32,23.73636364
80166,cotton,120,40,20,5.66,331.88,35.34666667
60219,maize,80,40,20,5.52,423.745,22.07
25870,rice,80,40,40,5.44,840.46,33.58333333
7215,onion,120,60,65,6.06,199.2125,21.3
93796,maize,80,40,20,5.54,87.2,23.106
13948,potato,180,60,90,4.9,1111.68,28.64818182
93666,sunflower,50,60,30,5.42,87.2,23.106
82740,ragi,50,40,20,5.42,1145.22,28.5
49276,moong,20,40,20,5.36,127.68,20.8
48141,potato,180,60,90,4.96,689.88,29.03727273
2086,jowar,80,40,40,5.62,73.47,23.562
94315,potato,180,60,90,4.94,1299.26,26.51818182
45737,potato,180,60,90,4.92,1426.3,26.73636364
52045,onion,120,60,65,6.1,1111.68,28.64818182
27660,rapeseed,50,40,20,5.06,73.47,23.562
53627,moong,20,40,20,5.44,411.52,34.73
77665,onion,120,60,65,6.12,34.81,34.66666667
12269,rice,80,40,40,5.68,98.98,34.92333333
60966,wheat,60,30,30,6.5,19.38,22.766
81744,jowar,80,40,40,5.44,1011.49,30.43
65691,moong,20,40,20,5.42,1246.715,22.6
55154,rice,80,40,40,5.56,579.75,34.01
78498,rice,80,40,40,5.64,1712.66,11.2
37733,garlic,50,10,60,5.56,884.5,27.65454545
85057,barley,70,40,45,5.68,75.32,22.676
56772,wheat,60,30,30,6.6,127.68,20.8
63201,jute,80,40,40,5.62,1166.94,28.33333333
30019,wheat,60,30,30,6.8,98.94,25.574
41238,maize,80,40,20,5.38,87.2,23.106
89305,wheat,60,30,30,6.8,70.11,25.6
54299,onion,120,60,65,6.02,884.5,27.65454545
2362,rice,80,40,40,5.36,607.48,26.36666667
14442,wheat,60,30,30,7.0,70.11,25.6
86630,rapeseed,50,40,20,4.86,87.2,23.106
81858,onion,120,60,65,5.96,1111.68,28.64818182
36249,jackfruit,75,40,50,4.9,1350.025,26.01818182
75566,sunflower,50,60,30,5.58,162.72,29.4
55683,rice,80,40,40,5.42,1110.78,25.66666667
41843,cotton,120,40,20,5.52,790.98,30.61666667
99735,jute,80,40,40,5.54,1166.94,28.33333333
76640,moong,20,40,20,5.54,145.76,21.66
84735,onion,120,60,65,5.86,75.32,22.676
31252,turmeric,25,60,100,5.08,1501.98,25.81818182
27815,onion,120,60,65,5.92,1111.68,28.64818182
21452,wheat,60,30,30,6.12,70.11,25.6
30336,barley,70,40,45,5.54,75.32,22.676
63633,rice,80,40,40,5.32,127.68,20.8
18086,potato,180,60,90,4.98,2569.52,4.9
77302,barley,70,40,45,5.56,75.32,22.676
22006,maize,80,40,20,5.64,1145.22,28.5
35226,potato,180,60,90,5.04,1111.68,28.64818182
74708,jowar,80,40,40,5.46,607.48,26.36666667
78482,maize,80,40,20,5.46,1712.66,11.2
52412,jowar,80,40,40,5.56,607.48,26.36666667
52985,coriander,10,20,20,6.4,1426.3,26.73636364
54881,onion,120,60,65,5.94,689.88,29.03727273
51912,wheat,60,30,30,6.1,73.47,23.562
79657,rapeseed,50,40,20,5.16,94.02,22.38
36889,moong,20,40,20,5.58,1145.22,28.5
82111,cotton,120,40,20,5.32,607.48,26.36666667
